Heures;Fioul...pointe;Charbon;Gaz;Nucleaire;Eolien;Hydraulique;Autres;Solde;Mois;Jour;Heure;Minute;PV;Total
19:15;1319;3997;3194;60303;804;11662;6123;3591;1;4;19;15;;87402
19:30;1317;3890;3190;60303;800;11181;6121;3223;1;4;19;30;;86802
19:45;1086;3909;3213;60318;786;10078;6133;3596;1;4;19;45;;85523
20:00;983;3810;3239;60282;817;9798;6129;3098;1;4;20;0;;85058
20:15;859;3853;3173;60302;811;10058;6125;1842;1;4;20;15;;85181
20:30;788;3781;3184;60281;810;9046;6072;1835;1;4;20;30;;83962
20:45;467;3779;3215;60270;797;8283;6126;1766;1;4;20;45;;82937
21:00;316;3535;3228;60310;827;7628;6131;1432;1;4;21;0;;81975
21:15;211;3600;3183;60140;825;6406;6116;1599;1;4;21;15;;80481
21:30;196;3433;3179;59900;860;5874;6130;1589;1;4;21;30;;79572
21:45;200;3337;3187;59738;871;5288;6119;1447;1;4;21;45;;78740
22:00;196;3005;3144;59575;845;5303;6121;1362;1;4;22;0;;78189
22:15;190;3021;3140;59580;848;5770;6119;1262;1;4;22;15;;78668
22:30;190;2928;3181;59481;840;5884;6110;1420;1;4;22;30;;78614
22:45;192;3121;3199;59994;861;7436;6120;1355;1;4;22;45;;80923
23:00;190;2777;3126;59897;866;7048;6123;1239;1;4;23;0;;80027
23:15;190;2773;3162;59981;886;6989;6111;413;1;4;23;15;;80092
23:30;189;2379;3159;59691;903;6534;6119;908;1;4;23;30;;78974
23:45;190;2749;3060;59895;1134;6735;6096;918;1;4;23;45;;79859
00:00;183;2632;2884;59729;1123;6562;6112;449;1;5;0;0;;79225
00:15;205;2890;2897;60186;1162;6419;6097;-850;1;5;0;15;;79856
00:30;185;2489;2855;59641;966;5892;6120;-835;1;5;0;30;;78148
00:45;189;2361;2838;59515;952;4171;6126;-196;1;5;0;45;;76152
01:00;190;2495;2909;59627;924;3555;6113;-523;1;5;1;0;;75813
01:15;196;2698;2973;59939;924;3554;6116;-698;1;5;1;15;;76400
01:30;183;2425;2829;59499;953;3363;6091;-257;1;5;1;30;;75343
01:45;194;2626;2528;59778;935;3845;6119;-402;1;5;1;45;;76025
02:00;189;2461;2513;59583;940;3745;6100;-509;1;5;2;0;;75531
02:15;199;2822;2205;60166;940;2824;6103;563;1;5;2;15;;75259
02:30;196;2658;2166;59894;963;2480;6123;352;1;5;2;30;;74480
02:45;196;2609;2091;59870;980;1722;6130;434;1;5;2;45;;73598
03:00;189;2312;2116;59434;994;1680;6207;-107;1;5;3;0;;72932
03:15;193;2605;1954;59890;976;1663;6104;-654;1;5;3;15;;73385
03:30;192;2550;1844;59283;951;1427;6108;-755;1;5;3;30;;72355
03:45;189;2477;1850;59572;967;818;6110;-674;1;5;3;45;;71983
04:00;189;2257;1831;59308;1012;777;6093;-637;1;5;4;0;;71467
04:15;199;2299;1826;59211;996;868;6121;-715;1;5;4;15;;71520
04:30;195;2638;1796;59259;977;606;6112;-831;1;5;4;30;;71583
04:45;195;2440;1799;59048;967;904;6115;-960;1;5;4;45;;71468
05:00;191;2427;1762;59026;977;1024;6112;-753;1;5;5;0;;71519
05:15;199;2441;2228;59153;1033;1246;6110;-273;1;5;5;15;;72410
05:30;201;2623;2285;59477;1027;1480;6108;-510;1;5;5;30;;73201
05:45;200;2471;2385;59385;1061;2388;6114;-406;1;5;5;45;;74004
06:00;187;2449;2443;59193;1073;2613;6023;511;1;5;6;0;;73981
06:15;329;2323;2398;59279;1083;3359;6114;1742;1;5;6;15;;74885
06:30;480;2663;2421;59834;1117;3932;6113;1506;1;5;6;30;;76560
06:45;624;2927;2558;59921;1173;4535;6103;1456;1;5;6;45;;77841
07:00;676;3261;2617;59933;1215;5616;6115;1646;1;5;7;0;;79433
07:15;676;3359;2638;59919;1294;6946;5984;2090;1;5;7;15;;80816
07:30;683;3679;2759;60169;1291;7810;5988;2173;1;5;7;30;;82379
07:45;689;3729;2875;60125;1300;8634;5989;2030;1;5;7;45;;83341
08:00;680;3931;2961;60167;1368;9168;5980;2236;1;5;8;0;5;84260
08:15;752;3964;2910;60126;1408;10309;5987;1549;1;5;8;15;11;85467
08:30;802;4121;2930;60200;1424;10538;5943;1350;1;5;8;30;17;85975
08:45;801;4035;2958;60281;1472;10494;5998;1497;1;5;8;45;21;86060
09:00;804;4107;2961;60268;1536;10432;5982;1481;1;5;9;0;26;86116
09:15;845;3949;2890;60221;1571;10223;6002;1845;1;5;9;15;30;85731
09:30;885;4057;2913;60282;1597;10396;5992;1827;1;5;9;30;34;86156
09:45;892;4056;2921;60212;1596;10446;5989;1783;1;5;9;45;37;86149
10:00;889;4079;2829;60210;1597;10450;6028;1655;1;5;10;0;40;86122
10:15;879;3769;2821;60121;1611;10272;6030;2150;1;5;10;15;42;85545
10:30;878;3774;2840;60118;1597;10045;6040;2110;1;5;10;30;44;85336
10:45;889;3818;2867;60126;1564;9931;6041;2093;1;5;10;45;45;85281
11:00;880;3797;2951;60087;1613;9813;6040;1865;1;5;11;0;46;85227
11:15;893;3924;3157;60167;1577;10054;6120;1713;1;5;11;15;46;85938
11:30;887;3863;3228;60126;1546;9857;6109;1899;1;5;11;30;46;85662
11:45;784;3983;3028;60177;1591;10108;6042;1883;1;5;11;45;46;85759
12:00;680;4021;3100;60203;1599;10205;6056;1745;1;5;12;0;45;85909
12:15;687;3958;3172;60253;1591;10288;6064;1279;1;5;12;15;44;86057
12:30;676;3737;3256;60262;1645;9673;6058;1504;1;5;12;30;43;85350
12:45;676;3970;3221;60253;1693;10469;6053;1591;1;5;12;45;41;86376
13:00;674;3794;3216;60273;1710;9934;6052;1440;1;5;13;0;39;85692
13:15;679;3884;3188;60252;1734;9831;5996;978;1;5;13;15;37;85601
13:30;674;3801;3266;60278;1754;9106;6034;971;1;5;13;30;35;84948
13:45;674;3759;3239;60209;1791;8929;6001;1134;1;5;13;45;33;84635
14:00;676;3681;3191;60168;1846;8708;6037;1159;1;5;14;0;30;84337
14:15;588;3989;3228;60191;1887;9370;5974;601;1;5;14;15;28;85255
14:30;498;3735;3164;60180;1925;8870;5982;889;1;5;14;30;25;84379
14:45;411;3664;3157;60230;1951;8168;5973;622;1;5;14;45;23;83577
15:00;329;3542;3180;60185;1975;7481;5954;733;1;5;15;0;20;82666
15:15;249;3779;3227;60178;1959;7866;5855;-144;1;5;15;15;18;83131
15:30;181;3719;3179;60169;2000;7691;5818;-213;1;5;15;30;15;82772
15:45;176;3645;3234;60144;2063;7421;5847;-142;1;5;15;45;13;82543
16:00;33;3624;3225;60147;2118;7483;5847;-444;1;5;16;0;10;82487
16:15;0;3838;3255;60137;2173;9281;5780;-2504;1;5;16;15;8;84472
16:30;0;3875;3242;60173;2242;9268;5789;-2657;1;5;16;30;5;84594
16:45;0;3816;3270;60167;2271;9388;5796;-2484;1;5;16;45;3;84711
17:00;0;3802;3211;60114;2342;9768;5876;-2435;1;5;17;0;;85113
17:15;0;3519;3248;60130;2352;9800;5782;-1600;1;5;17;15;;84831
17:30;0;3762;3234;60128;2389;10808;5751;-1310;1;5;17;30;;86072
17:45;0;3848;3273;60126;2447;11989;5729;-1246;1;5;17;45;;87412
18:00;0;3825;3232;60109;2546;12526;5789;-1062;1;5;18;0;;88027
18:15;0;3573;3223;60089;2574;12393;5789;-268;1;5;18;15;;87641
18:30;56;3662;3262;60094;2603;12758;5724;-116;1;5;18;30;;88159
18:45;207;3602;3208;60093;2726;12946;5738;-211;1;5;18;45;;88520
19:00;206;3750;3278;60093;2781;13375;5605;-18;1;5;19;0;;89088
19:15;203;3726;3223;60074;2775;12119;5750;370;1;5;19;15;;87870
19:30;194;3687;3221;60084;2779;11014;5740;287;1;5;19;30;;86719
19:45;0;3740;3254;60076;2820;10042;5747;406;1;5;19;45;;85679
20:00;0;3712;3189;60096;2844;9328;5742;70;1;5;20;0;;84911
20:15;0;3666;3173;60062;2875;8875;5683;-540;1;5;20;15;;84334
20:30;0;3601;3187;60034;2885;7633;5731;-634;1;5;20;30;;83071
20:45;0;3406;3207;59982;2906;6804;5743;-568;1;5;20;45;;82048
21:00;0;3043;3096;59598;2938;6132;5744;-956;1;5;21;0;;80551
21:15;0;3026;3142;59902;2945;5758;5731;-1992;1;5;21;15;;80504
21:30;0;2816;3123;59502;2943;4886;5730;-1559;1;5;21;30;;79000
21:45;0;2380;3131;59352;2949;4152;5736;-1276;1;5;21;45;;77700
22:00;1;1926;3105;59049;2936;4084;5710;-1532;1;5;22;0;;76811
22:15;3;1973;2619;59184;2961;4214;5729;-1012;1;5;22;15;;76683
22:30;3;1926;2209;58942;2959;4376;5729;-648;1;5;22;30;;76144
22:45;3;2190;2047;59829;2967;5592;5734;-610;1;5;22;45;;78362
23:00;3;2061;1991;59238;2994;5412;5728;-947;1;5;23;0;;77427
23:15;3;2043;1962;59363;3042;5013;5721;-1059;1;5;23;15;;77147
23:30;0;1876;1984;58746;3038;4694;5719;-763;1;5;23;30;;76057
23:45;0;1959;1709;58980;3093;4585;5715;-431;1;5;23;45;;76041
00:00;0;1887;1541;58738;3123;4399;5738;-802;1;6;0;0;;75426
00:15;0;2186;1407;59786;3128;4096;5721;-2469;1;6;0;15;;76324
00:30;0;1916;1252;59107;3123;3902;5697;-2459;1;6;0;30;;74997
00:45;0;1488;1233;58709;3114;2900;5649;-1934;1;6;0;45;;73093
01:00;0;1426;1396;58179;3100;2809;5669;-2376;1;6;1;0;;72579
01:15;0;1522;1320;58715;3104;2564;5685;-2132;1;6;1;15;;72910
01:30;0;1429;1157;58463;3097;2242;5682;-2145;1;6;1;30;;72070
01:45;0;1428;1290;58800;3119;2184;5681;-2024;1;6;1;45;;72502
02:00;0;1280;1282;58357;3107;2099;5682;-2196;1;6;2;0;;71807
02:15;0;1393;1185;59564;3112;2282;5675;-3033;1;6;2;15;;73211
02:30;0;1301;1104;58719;3130;2188;5656;-2988;1;6;2;30;;72098
02:45;0;1290;1283;58546;3134;1146;5670;-2796;1;6;2;45;;71069
03:00;0;1203;1294;57998;3142;611;5596;-2834;1;6;3;0;;69844
03:15;0;1188;1318;58187;3085;262;5699;-3135;1;6;3;15;;69739
03:30;0;1127;1225;58199;3055;20;5660;-3658;1;6;3;30;;69286
03:45;0;1121;1217;57875;3070;0;5675;-3684;1;6;3;45;;68958
04:00;0;1118;1097;57075;3068;0;5618;-3425;1;6;4;0;;67976
04:15;0;1159;1306;57371;3072;0;5684;-3855;1;6;4;15;;68592
04:30;0;1133;1182;57178;3056;0;5681;-3812;1;6;4;30;;68230
04:45;0;1122;1132;57070;3006;0;5665;-4182;1;6;4;45;;67995
05:00;2;1081;1149;56809;2980;0;5623;-3544;1;6;5;0;;67644
05:15;3;1088;1149;56783;2971;0;5683;-2374;1;6;5;15;;67677
05:30;3;1198;1167;57378;2957;0;5667;-2652;1;6;5;30;;68370
05:45;3;1204;1234;57729;2964;0;5623;-2339;1;6;5;45;;68757
06:00;3;1218;1231;57717;2851;16;5696;-1620;1;6;6;0;;68732
06:15;3;1222;1337;58119;2863;750;5601;-578;1;6;6;15;;69895
06:30;3;1267;1374;58595;2870;991;5738;146;1;6;6;30;;70838
06:45;3;1339;1782;58847;2854;1626;5739;60;1;6;6;45;;72190
07:00;3;1157;2000;59113;2866;3205;5728;-309;1;6;7;0;;74072
07:15;2;1276;2224;58864;2868;4986;5696;-183;1;6;7;15;;75916
07:30;2;1495;2347;59411;2991;5458;5690;50;1;6;7;30;;77394
07:45;2;1555;2589;59261;3010;6090;5693;-76;1;6;7;45;;78200
08:00;1;1719;2976;59387;3065;6201;5685;-57;1;6;8;0;5;79039
08:15;0;1895;3056;59899;3234;6262;5625;-933;1;6;8;15;6;79977
08:30;0;1829;3069;59846;3322;6655;5682;-1095;1;6;8;30;7;80410
08:45;0;1824;3060;59781;3456;6408;5621;-1114;1;6;8;45;8;80158
09:00;0;1646;3049;59486;3494;6464;5543;-1060;1;6;9;0;9;79691
09:15;0;1854;3059;59834;3495;7096;5697;-2215;1;6;9;15;10;81045
09:30;0;1893;3070;59876;3513;7235;5667;-2474;1;6;9;30;11;81265
09:45;0;1853;3068;59873;3534;7477;5648;-2445;1;6;9;45;12;81465
10:00;0;1798;3064;59745;3545;7159;5579;-2041;1;6;10;0;12;80902
10:15;0;1786;3062;59923;3650;7524;5708;-2398;1;6;10;15;13;81666
10:30;0;1691;3065;59895;3703;7622;5715;-2420;1;6;10;30;13;81704
10:45;0;1595;3051;59753;3736;7688;5718;-2539;1;6;10;45;13;81554
11:00;0;1559;3042;59694;3760;7715;5704;-2241;1;6;11;0;13;81487
11:15;0;1645;3062;59927;3795;8183;5794;-2894;1;6;11;15;13;82419
11:30;0;1589;3055;59824;3824;8680;5790;-2901;1;6;11;30;13;82775
11:45;0;1655;3067;59801;3849;8573;5777;-2951;1;6;11;45;13;82735
12:00;0;1765;3043;59680;3851;8413;5780;-2654;1;6;12;0;13;82545
12:15;0;1803;3029;59696;3868;7960;5664;-2723;1;6;12;15;12;82032
12:30;0;1769;3015;59530;3868;7652;5871;-2907;1;6;12;30;12;81717
12:45;0;2181;3033;59817;3815;8239;5771;-2745;1;6;12;45;12;82868
13:00;0;2011;3032;59535;3788;7988;5762;-2764;1;6;13;0;11;82127
13:15;0;2318;3088;59868;3807;8339;5763;-3864;1;6;13;15;10;83193
13:30;0;2188;3069;59664;3849;7753;5768;-3894;1;6;13;30;10;82301
13:45;0;2134;3079;59546;3870;7558;5770;-3749;1;6;13;45;9;81966
14:00;0;2142;3077;59546;3899;7324;5683;-3473;1;6;14;0;9;81680
14:15;0;2285;3110;59622;3878;7516;5711;-3798;1;6;14;15;8;82130
14:30;0;2287;3107;59511;3891;6721;5692;-3815;1;6;14;30;7;81216
14:45;0;2267;3101;59428;3861;6061;5654;-3669;1;6;14;45;6;80378
15:00;0;2207;3083;59317;3854;5735;5658;-3751;1;6;15;0;6;79860
15:15;0;2522;3121;59647;3839;5644;5588;-4457;1;6;15;15;5;80366
15:30;0;2494;3114;59432;3842;5515;5572;-4670;1;6;15;30;4;79973
15:45;0;2445;3113;59368;3831;5283;5574;-4586;1;6;15;45;4;79618
16:00;0;2305;3100;59142;3703;5343;5572;-4714;1;6;16;0;3;79168
16:15;0;2464;3121;59520;3704;6037;5541;-6186;1;6;16;15;2;80389
16:30;0;2386;3109;59447;3722;6054;5541;-6074;1;6;16;30;2;80261
16:45;0;2323;3124;59432;3605;6064;5581;-6038;1;6;16;45;1;80130
17:00;0;2375;3088;59429;3589;6665;5633;-6221;1;6;17;0;;80779
17:15;0;2274;3111;59451;3549;7501;5573;-6170;1;6;17;15;;81459
17:30;0;2350;3184;59717;3549;8031;5541;-5795;1;6;17;30;;82372
17:45;0;2130;3125;59837;3542;8863;5582;-5635;1;6;17;45;;83079
18:00;0;2276;3130;59854;3532;9459;5568;-5634;1;6;18;0;;83819
18:15;0;1989;3091;59798;3544;9373;5576;-4893;1;6;18;15;;83371
18:30;0;2123;3127;59858;3542;9709;5579;-4874;1;6;18;30;;83938
18:45;0;2099;3126;59919;3501;10423;5578;-4658;1;6;18;45;;84646
19:00;0;2248;3149;59954;3461;10872;5533;-4782;1;6;19;0;;85217
19:15;0;2262;3176;59937;3467;10515;5576;-5076;1;6;19;15;;84933
19:30;3;2125;3154;59802;3320;9961;5583;-4966;1;6;19;30;;83948
19:45;3;2154;3107;59680;3326;9102;5572;-5181;1;6;19;45;;82944
20:00;3;1916;3120;59585;3271;8625;5579;-5533;1;6;20;0;;82099
20:15;3;2086;3132;59716;2834;7920;5577;-5726;1;6;20;15;;81268
20:30;3;1899;3069;59459;2799;7137;5580;-5936;1;6;20;30;;79946
20:45;2;1944;2895;59557;2772;6265;5579;-5593;1;6;20;45;;79014
21:00;0;1611;2567;59041;2763;5754;5596;-5597;1;6;21;0;;77332
21:15;0;1573;1972;59210;2735;4955;5608;-5349;1;6;21;15;;76053
21:30;0;1535;1753;58943;2694;4507;5623;-5253;1;6;21;30;;75055
21:45;0;1494;1441;58896;2630;3845;5628;-5126;1;6;21;45;;73934
22:00;0;1255;1326;58461;2591;3732;5628;-5423;1;6;22;0;;72993
22:15;0;1233;1262;58521;2564;3647;5630;-4780;1;6;22;15;;72857
22:30;0;1226;1146;58557;2540;3962;5633;-5024;1;6;22;30;;73064
22:45;0;1345;1176;59466;2506;4391;5623;-4489;1;6;22;45;;74507
23:00;0;1237;1187;58589;2505;4254;5624;-4421;1;6;23;0;;73396
23:15;0;1269;954;58894;2454;4032;5625;-4539;1;6;23;15;;73228
23:30;0;1233;839;58734;2394;3363;5613;-4047;1;6;23;30;;72176
23:45;0;1250;726;58905;2303;3276;5631;-3674;1;6;23;45;;72091
00:00;0;1042;790;58151;2249;3147;5686;-3786;1;7;0;0;;71065
00:15;0;1134;833;58768;2172;2548;5602;-4235;1;7;0;15;;71057
00:30;0;972;823;57574;2193;2356;5593;-4095;1;7;0;30;;69511
00:45;0;906;834;57464;2189;1199;5598;-4219;1;7;0;45;;68190
01:00;0;882;784;57427;2147;512;5566;-3971;1;7;1;0;;67318
01:15;0;1049;863;58739;2174;185;5512;-4838;1;7;1;15;;68522
01:30;0;938;857;57923;2163;85;5579;-4497;1;7;1;30;;67545
01:45;0;1051;769;58615;2169;107;5586;-4792;1;7;1;45;;68297
02:00;0;969;783;58148;2243;103;5541;-5325;1;7;2;0;;67787
02:15;0;1064;827;59343;2160;379;5584;-6005;1;7;2;15;;69357
02:30;0;933;806;58904;2131;327;5593;-6848;1;7;2;30;;68694
02:45;0;859;768;58610;2111;246;5593;-7116;1;7;2;45;;68187
03:00;0;725;730;57983;2103;137;5578;-7109;1;7;3;0;;67256
03:15;0;742;821;58982;2077;100;5593;-8580;1;7;3;15;;68315
03:30;0;726;793;58470;2124;76;5600;-9012;1;7;3;30;;67789
03:45;0;722;760;57988;2159;0;5603;-8711;1;7;3;45;;67232
04:00;0;713;776;57621;2162;0;5579;-8807;1;7;4;0;;66851
04:15;0;706;801;57969;2149;0;5588;-9296;1;7;4;15;;67213
04:30;0;705;784;57656;2177;0;5599;-9470;1;7;4;30;;66921
04:45;0;724;848;57762;2235;0;5595;-9521;1;7;4;45;;67164
05:00;0;730;896;57896;2225;0;5567;-9247;1;7;5;0;;67314
05:15;0;713;1049;57179;2244;0;5567;-7862;1;7;5;15;;66752
05:30;0;721;1061;57561;2211;0;5580;-7928;1;7;5;30;;67134
05:45;0;866;1159;57977;2217;308;5572;-8129;1;7;5;45;;68099
06:00;0;996;1227;58239;2223;542;5526;-7806;1;7;6;0;;68753
06:15;0;1127;1690;57933;2146;2168;5601;-7542;1;7;6;15;;70665
06:30;0;1134;2122;58171;2065;2271;5590;-7036;1;7;6;30;;71353
06:45;0;1194;2355;58260;2096;2851;5605;-6811;1;7;6;45;;72361
07:00;0;1292;2621;58946;2095;3374;5567;-6288;1;7;7;0;;73895
07:15;0;1371;2768;59250;2203;5617;5602;-7260;1;7;7;15;;76811
07:30;0;1429;3079;59783;2203;6780;5604;-7830;1;7;7;30;;78878
07:45;0;1431;3138;59920;2147;7572;5603;-7761;1;7;7;45;;79811
08:00;0;1425;3112;59643;2069;8224;5601;-7063;1;7;8;0;4;80078
08:15;0;1352;3112;59499;2056;8909;5599;-6827;1;7;8;15;5;80532
08:30;0;1395;3042;59694;2093;9081;5562;-7288;1;7;8;30;7;80874
08:45;0;1346;3094;59545;2074;9135;5541;-7323;1;7;8;45;9;80744
09:00;0;1320;2997;59432;2036;8965;5558;-7055;1;7;9;0;10;80318
09:15;0;1382;2960;59707;2041;9506;5596;-7989;1;7;9;15;11;81203
09:30;0;1413;2945;59558;2080;9504;5603;-7964;1;7;9;30;12;81115
09:45;0;1377;2942;59353;2092;9526;5609;-7655;1;7;9;45;13;80912
10:00;0;1396;2886;59526;2094;9615;5613;-7896;1;7;10;0;14;81144
10:15;0;1396;3036;59588;2119;9851;5669;-8494;1;7;10;15;15;81674
10:30;0;1382;3103;59551;2129;9607;5666;-8422;1;7;10;30;15;81453
10:45;0;1377;3085;59796;2148;9620;5659;-8512;1;7;10;45;15;81700
11:00;0;1362;2988;59843;2162;9459;5660;-8541;1;7;11;0;16;81490
11:15;0;1385;2978;59847;2230;9651;5719;-8509;1;7;11;15;16;81826
11:30;0;1426;3166;59902;2237;9661;5714;-8914;1;7;11;30;16;82122
11:45;0;1417;3116;59874;2275;9704;5733;-8781;1;7;11;45;15;82134
12:00;0;1389;3071;59811;2340;9634;5769;-8666;1;7;12;0;15;82029
12:15;0;1392;3079;59727;2373;9414;5739;-8577;1;7;12;15;15;81739
12:30;0;1298;3081;59544;2332;8897;5750;-8170;1;7;12;30;14;80916
12:45;0;1373;3085;59587;2385;9705;5736;-8198;1;7;12;45;14;81885
13:00;0;1312;3034;59554;2482;9143;5750;-8599;1;7;13;0;13;81288
13:15;0;1356;3163;59736;2502;9359;5714;-9546;1;7;13;15;12;81842
13:30;0;1355;3144;59642;2550;8565;5713;-9282;1;7;13;30;12;80981
13:45;0;1354;3136;59556;2590;8252;5692;-9363;1;7;13;45;11;80591
14:00;0;1316;3132;59550;2566;7852;5621;-9010;1;7;14;0;10;80047
14:15;0;1317;3178;59499;2511;7627;5602;-8691;1;7;14;15;9;79743
14:30;0;1262;3172;59241;2488;7100;5629;-8671;1;7;14;30;9;78901
14:45;0;1286;3145;59282;2459;6362;5642;-8939;1;7;14;45;8;78184
15:00;0;1202;3123;58927;2485;6127;5587;-8803;1;7;15;0;7;77458
15:15;0;1218;3197;59124;2572;5797;5517;-9218;1;7;15;15;6;77431
15:30;0;1201;3186;59059;2614;5553;5583;-9123;1;7;15;30;5;77201
15:45;0;1257;3200;59052;2533;5186;5565;-9041;1;7;15;45;4;76797
16:00;0;1248;3196;58598;2443;5229;5586;-9115;1;7;16;0;3;76303
16:15;0;1319;3189;58919;2427;5257;5542;-9656;1;7;16;15;3;76656
16:30;0;1324;3173;58672;2533;5265;5532;-9469;1;7;16;30;2;76501
16:45;0;1269;3185;58530;2543;5412;5540;-9777;1;7;16;45;1;76480
17:00;0;1327;3194;58867;2553;5692;5611;-10076;1;7;17;0;;77244
17:15;0;1263;3152;59049;2554;6830;5515;-10364;1;7;17;15;;78363
17:30;0;1330;3122;59360;2580;7445;5514;-9701;1;7;17;30;;79351
17:45;0;1287;3138;59209;2674;8634;5574;-9528;1;7;17;45;;80516
18:00;0;1379;3210;59541;2767;9105;5548;-9569;1;7;18;0;;81550
18:15;0;1262;3148;59141;2809;8884;5589;-8194;1;7;18;15;;80833
18:30;0;1298;3195;59127;2811;9029;5587;-8219;1;7;18;30;;81047
18:45;0;1320;3193;59384;2846;9305;5594;-8421;1;7;18;45;;81642
19:00;0;1370;3120;59448;2928;9137;5525;-8141;1;7;19;0;;81528
19:15;0;1313;3121;59032;2865;8679;5590;-7750;1;7;19;15;;80600
19:30;0;1200;3106;59081;2854;7918;5597;-7820;1;7;19;30;;79756
19:45;0;1152;3127;59081;2871;7019;5591;-7652;1;7;19;45;;78841
20:00;0;1058;3112;58758;2876;6921;5591;-7923;1;7;20;0;;78316
20:15;0;958;3066;59116;2854;6604;5596;-8767;1;7;20;15;;78194
20:30;0;849;2777;58364;2832;6359;5593;-8699;1;7;20;30;;76774
20:45;0;653;2324;58866;2909;5929;5564;-8652;1;7;20;45;;76245
21:00;0;518;1949;58214;2919;5605;5700;-8558;1;7;21;0;;74905
21:15;0;423;1265;58992;2904;5506;5604;-8984;1;7;21;15;;74694
21:30;0;264;1111;58258;2818;5360;5604;-8941;1;7;21;30;;73415
21:45;0;220;1018;58310;2876;4746;5611;-8847;1;7;21;45;;72781
22:00;0;202;1019;57681;2952;4628;5528;-8513;1;7;22;0;;72010
22:15;0;223;981;57571;2914;4954;5596;-8718;1;7;22;15;;72239
22:30;0;187;1005;57418;2820;5180;5576;-8463;1;7;22;30;;72186
22:45;0;0;995;58656;2838;5589;5577;-7537;1;7;22;45;;73655
23:00;0;0;944;58116;2928;5495;5580;-7812;1;7;23;0;;73063
23:15;0;0;895;58888;2961;4876;5575;-7924;1;7;23;15;;73195
23:30;0;0;808;57898;2974;4794;5564;-7576;1;7;23;30;;72038
23:45;0;0;783;58389;2948;4604;5639;-7593;1;7;23;45;;72363
00:00;0;0;768;56667;3002;5572;5590;-8017;1;8;0;0;;71599
00:15;0;0;757;57571;3086;6184;5600;-10060;1;8;0;15;;73198
00:30;0;0;750;57012;3110;5072;5598;-9932;1;8;0;30;;71542
00:45;0;0;766;56910;3262;3814;5596;-10249;1;8;0;45;;70348
01:00;0;0;767;56912;3313;3141;5581;-10258;1;8;1;0;;69714
01:15;0;0;623;57727;3417;2669;5594;-10175;1;8;1;15;;70030
01:30;0;0;575;57337;3419;2444;5599;-10331;1;8;1;30;;69374
01:45;0;0;320;57595;3441;2250;5594;-10014;1;8;1;45;;69200
02:00;0;0;211;56881;3470;2180;5576;-9940;1;8;2;0;;68318
02:15;0;0;225;57608;3500;1943;5595;-10015;1;8;2;15;;68871
02:30;0;0;224;56826;3510;1902;5595;-10361;1;8;2;30;;68057
02:45;0;0;232;56680;3507;1039;5590;-10260;1;8;2;45;;67048
03:00;0;0;232;55543;3525;1073;5574;-10380;1;8;3;0;;65947
03:15;0;0;206;54895;3522;1283;5592;-10434;1;8;3;15;;65498
03:30;0;0;229;54045;3509;1141;5594;-10308;1;8;3;30;;64518
03:45;0;0;219;53686;3577;1031;5594;-10473;1;8;3;45;;64107
04:00;0;0;229;53353;3592;933;5579;-10578;1;8;4;0;;63686
04:15;0;0;202;52964;3604;1172;5597;-10735;1;8;4;15;;63539
04:30;0;0;196;52238;3594;1146;5593;-10278;1;8;4;30;;62767
04:45;0;0;166;52150;3595;1208;5594;-10591;1;8;4;45;;62713
05:00;0;0;220;52048;3600;1198;5578;-10597;1;8;5;0;;62644
05:15;0;0;201;52332;3584;905;5570;-10244;1;8;5;15;;62592
05:30;0;0;163;53057;3576;880;5572;-10740;1;8;5;30;;63248
05:45;0;0;213;52862;3598;890;5590;-10462;1;8;5;45;;63153
06:00;0;0;227;52973;3608;868;5573;-10257;1;8;6;0;;63249
06:15;0;0;155;52320;3598;917;5573;-8941;1;8;6;15;;62563
06:30;0;0;187;52931;3596;744;5583;-9095;1;8;6;30;;63041
06:45;0;0;194;53148;3625;817;5588;-8995;1;8;6;45;;63372
07:00;0;0;180;53492;3593;864;5568;-8929;1;8;7;0;;63697
07:15;0;0;156;54333;3614;1746;5593;-9688;1;8;7;15;;65442
07:30;0;0;114;55214;3610;1904;5592;-9862;1;8;7;30;;66434
07:45;0;0;120;56201;3614;2066;5557;-10425;1;8;7;45;;67558
08:00;0;0;124;56666;3607;2305;5535;-10262;1;8;8;0;2;68239
08:15;0;0;123;57073;3686;2861;5601;-10845;1;8;8;15;9;69353
08:30;0;0;122;57234;3700;3044;5599;-10767;1;8;8;30;14;69713
08:45;2;0;120;57599;3697;3120;5602;-10706;1;8;8;45;20;70160
09:00;1;0;123;57717;3720;3157;5582;-10445;1;8;9;0;24;70324
09:15;3;0;123;58450;3682;3415;5619;-10395;1;8;9;15;29;71321
09:30;2;0;126;58854;3675;3834;5615;-10681;1;8;9;30;33;72139
09:45;0;0;116;58735;3609;4311;5626;-10831;1;8;9;45;36;72433
10:00;2;0;123;58435;3610;4959;5590;-10696;1;8;10;0;39;72758
10:15;1;0;124;58452;3601;5400;5704;-11063;1;8;10;15;41;73323
10:30;0;0;125;58547;3628;5363;5701;-11135;1;8;10;30;43;73407
10:45;0;0;113;58329;3679;5342;5691;-11087;1;8;10;45;44;73198
11:00;0;0;156;58223;3644;5309;5679;-10953;1;8;11;0;45;73056
11:15;0;0;158;58410;3596;5395;5740;-11010;1;8;11;15;46;73345
11:30;0;0;192;58284;3590;5485;5765;-11135;1;8;11;30;46;73362
