Heures;Fioul...pointe;Charbon;Gaz;Nucleaire;Eolien;Hydraulique;Autres;PV
05:15;0;0;223;51267;3070;2233;5373;
05:30;0;0;226;51214;3097;2251;5370;
05:45;0;0;172;51567;3079;2245;5371;
06:00;0;0;129;51696;3102;2244;5371;
06:15;0;0;202;51749;3164;2377;5370;
06:30;0;0;170;51947;3130;2453;5378;
06:45;0;0;136;52173;3157;2558;5368;
07:00;0;0;154;52318;3163;2620;5366;
07:15;0;0;195;52708;3214;2784;5355;
07:30;0;0;190;53116;3236;2805;5359;
07:45;0;0;179;53200;3251;3307;5357;7
08:00;0;0;189;53690;3263;3340;5361;8
08:15;0;0;212;54390;3293;4292;5360;9
08:30;0;0;204;54600;3322;4468;5366;10
08:45;0;0;187;54927;3251;4558;5369;11
09:00;0;0;200;55599;3270;4959;5361;11
09:15;0;0;208;56115;3130;5900;5441;12
09:30;0;0;169;56406;3085;6188;5424;12
09:45;0;0;177;56351;3094;6499;5427;13
10:00;0;0;193;56581;3148;6725;5430;13
10:15;0;0;173;56698;3099;7562;5565;13
10:30;0;0;111;56485;3034;7830;5568;13
10:45;0;0;132;56554;2997;7764;5567;13
11:00;0;0;139;56287;2957;7730;5566;13
11:15;0;0;121;56235;2968;7938;5741;13
11:30;0;0;117;56095;3013;7896;5742;13
11:45;0;0;168;56236;2990;7915;5739;12
12:00;0;0;160;56500;2985;8024;5741;12
12:15;0;0;141;56256;3014;7810;5837;12
12:30;0;0;126;56187;3126;7829;5832;11
12:45;0;0;197;56866;3108;8374;5837;11
13:00;0;0;184;56337;3074;8243;5839;10
13:15;0;0;168;56702;3057;8170;5799;10
13:30;0;0;174;56579;3053;7079;5799;9
13:45;0;0;197;56511;3018;6743;5797;9
14:00;0;0;145;55887;3040;6407;5796;8
14:15;0;0;129;56399;3006;5465;5634;8
14:30;0;0;168;56325;2911;5072;5623;7
14:45;0;0;211;56479;2865;3959;5634;7
15:00;0;0;145;56243;2813;4270;5627;6
15:15;0;0;109;56136;2799;4434;5456;6
15:30;0;0;209;55813;2776;4407;5455;5
15:45;0;0;243;55667;2736;4223;5454;5
16:00;0;0;225;55358;2686;4279;5447;
16:15;0;0;224;55495;2543;4484;5335;
16:30;0;0;268;55696;2460;4556;5272;
16:45;0;0;272;56171;2456;4591;5226;
17:00;0;0;256;56477;2399;5063;5222;
17:15;0;0;332;56581;2375;6330;5200;
17:30;0;0;511;57479;2354;7525;5203;
17:45;0;0;414;57147;2324;9643;5207;
18:00;0;0;429;57230;2253;9935;5205;
18:15;0;0;419;57131;2241;9556;5216;
18:30;0;0;435;57185;2237;9560;5222;
18:45;0;0;442;57401;2187;9448;5217;
19:00;0;0;437;57410;2130;9930;5218;
19:15;0;0;438;57468;2064;9624;5225;
19:30;0;0;433;57183;2039;9636;5238;
19:45;0;0;445;56868;2017;9258;5228;
20:00;0;0;444;56721;2009;9059;5229;
20:15;0;0;446;56460;2002;8305;5224;
20:30;0;0;447;56004;1954;8055;5222;
20:45;0;0;445;55945;1959;7461;5230;
21:00;0;0;443;55967;1951;6654;5232;
21:15;0;0;447;56020;1933;6120;5230;
21:30;0;0;432;55549;1895;5445;5229;
21:45;0;0;427;55527;1867;5194;5232;
22:00;0;0;427;55403;1851;5311;5234;
22:15;0;0;441;55603;1832;5411;5231;
22:30;0;0;391;55680;1825;5530;5236;
22:45;0;0;417;57150;1816;6724;5277;
23:00;0;0;437;56707;1800;6687;5345;
23:15;0;0;420;56621;1758;6427;5353;
23:30;0;0;426;56035;1763;6221;5367;
23:45;0;0;382;56664;1754;6371;5367;
00:00;0;0;427;56098;1704;6081;5366;
00:15;0;0;300;56239;1659;5415;5352;
00:30;0;0;205;55573;1666;4993;5348;
00:45;0;0;207;54099;1663;4392;5349;
01:00;0;0;196;52988;1681;4381;5352;
01:15;0;0;188;52838;1698;4287;5350;
01:30;0;0;173;52240;1711;4291;5356;
01:45;0;0;208;52207;1673;4173;5353;
02:00;0;0;137;51696;1694;4124;5357;
02:15;0;0;203;52123;1697;3930;5356;
02:30;0;0;181;51361;1686;4252;5350;
02:45;0;0;216;50968;1678;3443;5343;
03:00;0;0;219;50505;1677;2821;5343;
03:15;0;0;219;50020;1703;2405;5344;
03:30;0;0;220;49274;1668;2422;5354;
03:45;0;0;220;48805;1668;2483;5350;
04:00;0;0;220;47986;1657;2497;5350;
04:15;0;0;217;47099;1663;2468;5347;
04:30;0;0;220;46924;1667;2339;5344;
04:45;0;0;219;46729;1650;2223;5340;
05:00;0;0;220;46509;1630;2191;5343;
05:15;0;0;213;46662;1647;2247;5343;
05:30;0;0;223;46781;1648;2268;5345;
05:45;0;0;223;46874;1620;2234;5338;
06:00;0;0;218;46638;1631;2224;5341;
06:15;0;0;212;46944;1644;2338;5340;
06:30;0;0;210;46997;1673;2358;5328;
06:45;0;0;216;47232;1681;2340;5345;
07:00;0;0;210;47203;1684;2322;5335;
07:15;0;0;218;47761;1710;2716;5336;
07:30;0;0;206;47885;1704;2842;5336;
07:45;0;0;219;48100;1724;2842;5337;6
08:00;0;0;216;48374;1725;3091;5327;9
08:15;0;0;218;49316;1717;3296;5345;12
08:30;0;0;211;49576;1688;3312;5340;14
08:45;0;0;218;50375;1645;3424;5344;16
09:00;0;0;216;51656;1629;3580;5340;19
09:15;0;0;211;53369;1607;3973;5408;20
09:30;0;0;219;54348;1676;3952;5407;22
09:45;0;0;218;55024;1643;3954;5395;23
10:00;0;0;224;55278;1647;4122;5397;24
10:15;0;0;211;55754;1612;4820;5538;25
10:30;0;0;221;56207;1611;4908;5532;25
10:45;0;0;223;56473;1590;4972;5536;26
11:00;0;0;219;56754;1552;5164;5543;26
11:15;0;0;209;57347;1565;6048;5727;26
11:30;0;0;220;57250;1534;6174;5729;26
11:45;0;0;216;57153;1546;6410;5729;25
12:00;0;0;221;57503;1540;6567;5728;25
12:15;0;0;222;57391;1549;6949;5829;24
12:30;0;0;215;57516;1552;6968;5827;24
12:45;0;0;223;58116;1586;7678;5828;23
13:00;0;0;210;57730;1581;7259;5824;22
13:15;0;0;221;58057;1581;6734;5785;22
13:30;0;0;219;58065;1602;5912;5786;21
13:45;0;0;223;57964;1575;4993;5790;20
14:00;0;0;219;57553;1579;4794;5772;19
14:15;0;0;224;57904;1523;4632;5613;19
14:30;0;0;216;57305;1504;4348;5615;18
14:45;0;0;187;56951;1492;3949;5618;17
15:00;0;0;183;56710;1455;3922;5617;16
15:15;0;0;195;56719;1448;3980;5441;15
15:30;0;0;183;56140;1493;3905;5452;15
15:45;0;0;168;56341;1520;3494;5443;14
16:00;0;0;198;55956;1498;3373;5437;
16:15;0;0;163;56380;1454;3162;5328;
16:30;0;0;199;56614;1384;3202;5334;
16:45;0;0;201;56770;1350;3229;5329;
17:00;0;0;176;56985;1329;3359;5344;
17:15;0;0;201;57052;1295;4682;5334;
17:30;0;0;212;57811;1274;5603;5337;
17:45;0;0;227;58001;1243;6943;5341;
18:00;0;0;227;58536;1242;7503;5341;
18:15;0;0;216;58519;1226;8739;5340;
18:30;0;0;208;58381;1236;9352;5353;
18:45;0;0;195;58729;1251;10193;5352;
19:00;0;0;221;58799;1255;10789;5355;
19:15;0;0;224;58705;1219;10676;5363;
19:30;0;0;209;58735;1193;10628;5360;
19:45;0;0;204;58715;1186;10468;5362;
20:00;0;0;215;58667;1179;10255;5363;
20:15;0;0;219;58762;1175;9467;5367;
20:30;0;0;206;58497;1165;8867;5367;
20:45;0;0;180;58506;1158;8148;5362;
21:00;0;0;205;58367;1128;7790;5374;
21:15;0;0;191;58733;1101;7886;5370;
21:30;0;0;201;58148;1103;7355;5368;
21:45;0;0;200;58200;1120;6640;5371;
22:00;0;0;209;57895;1111;6405;5372;
22:15;0;0;210;57770;1095;6292;5376;
22:30;0;0;174;57776;1082;6378;5369;
22:45;0;0;185;58443;1067;7908;5373;
23:00;0;0;204;57954;1062;7489;5373;
23:15;0;0;197;58045;1074;7043;5344;
23:30;0;0;182;57798;1078;6668;5345;
23:45;0;0;242;58029;1093;6865;5344;
00:00;0;0;249;57722;1122;6621;5361;
00:15;0;0;261;57541;1091;6601;5363;
00:30;0;0;270;56775;1100;5879;5367;
00:45;0;0;251;57036;1080;4767;5372;
01:00;0;0;236;57050;1050;3905;5370;
01:15;0;0;230;58011;1050;3299;5367;
01:30;0;0;253;57279;1088;3295;5374;
01:45;0;0;278;57595;1105;3271;5373;
02:00;0;0;290;56925;1096;3247;5370;
02:15;0;0;365;57663;1073;2849;5364;
02:30;0;0;389;57075;1059;2762;5365;
02:45;0;0;401;56214;1031;2678;5367;
03:00;0;0;413;56000;1019;2585;5368;
03:15;0;0;399;55215;1027;2580;5368;
03:30;0;0;440;54368;1014;2537;5369;
03:45;0;0;503;54080;1007;2499;5368;
04:00;0;0;606;53719;1061;2491;5369;
04:15;0;0;676;53499;1066;2427;5372;
04:30;0;0;770;53296;1047;2415;5370;
04:45;0;51;817;53405;1017;2418;5374;
05:00;0;58;769;53632;988;2518;5377;
05:15;0;71;819;55054;1004;2629;5374;
05:30;0;78;819;55387;1013;2635;5373;
05:45;0;19;1143;55949;1030;2932;5374;
06:00;0;30;1240;55618;1018;3975;5368;
06:15;0;71;1470;55878;972;5546;5387;
06:30;0;125;1639;56889;941;6022;5382;
06:45;0;137;1801;57461;944;7310;5371;
07:00;0;168;2220;58233;946;8227;5372;
07:15;0;209;2786;58290;937;9555;5400;
07:30;0;219;3284;58512;974;10592;5405;
07:45;0;255;3549;58658;1018;11028;5415;8
08:00;0;282;3571;58718;1002;11431;5494;9
08:15;0;331;3650;58695;1019;11413;5507;10
08:30;0;339;3584;58514;1019;11238;5505;11
08:45;0;377;3579;58423;1016;10999;5522;12
09:00;0;407;3563;58404;1029;10853;5520;13
09:15;0;452;3550;58845;1036;10951;5588;14
09:30;0;480;3526;58862;1065;10733;5587;14
09:45;0;512;3572;58851;1071;10764;5581;15
10:00;0;500;3564;58866;1085;10877;5583;15
10:15;0;548;3645;58936;1074;11537;5721;15
10:30;60;589;3618;58888;1043;11087;5678;15
10:45;198;637;3695;58847;1048;10734;5678;15
11:00;206;689;3804;58815;1013;10288;5689;15
11:15;206;769;3915;58946;1044;10566;5899;15
11:30;206;787;3798;58952;1108;10096;5898;14
11:45;206;803;3949;58964;1145;10154;5901;14
12:00;206;791;3928;58890;1208;10133;5903;13
12:15;90;767;3753;58592;1257;9572;6011;13
12:30;0;745;3774;58434;1260;9443;6008;12
12:45;0;792;3943;58737;1185;10050;6014;11
13:00;0;778;3858;58552;1258;9681;6011;11
13:15;0;783;4001;58843;1290;9661;5976;10
13:30;0;734;3867;58490;1305;9415;5976;10
13:45;0;680;3846;58513;1306;9264;5980;9
14:00;0;618;3815;58508;1355;8890;5975;8
14:15;0;591;3989;58772;1324;8387;5819;8
14:30;0;554;3903;58389;1304;8280;5816;7
14:45;0;573;3932;58322;1296;7707;5817;6
15:00;0;555;3840;57973;1316;7632;5817;6
15:15;0;542;3906;58291;1331;7859;5633;5
15:30;0;524;3863;58137;1338;7795;5629;4
15:45;0;518;3712;58245;1378;7692;5628;4
16:00;0;480;3648;58197;1359;7846;5623;
16:15;0;475;3757;58616;1335;8214;5500;
16:30;0;482;3660;58183;1340;8360;5502;
16:45;0;497;3643;58045;1340;8677;5499;
17:00;0;477;3621;57996;1359;8838;5501;
17:15;0;526;3862;58271;1369;9601;5462;
17:30;0;590;4076;58834;1359;9887;5459;
17:45;0;654;4082;58825;1359;11477;5461;
18:00;0;695;4039;58411;1351;12864;5463;
18:15;0;705;3854;57194;1374;12030;5475;
18:30;0;726;3929;57969;1340;12280;5470;
18:45;0;705;3979;58422;1366;12086;5472;
19:00;0;721;4094;58862;1354;12698;5477;
19:15;0;713;3997;58767;1339;12194;5485;
19:30;0;721;3997;58760;1335;11448;5484;
19:45;0;716;3993;58737;1297;10301;5484;
20:00;0;700;3956;58535;1317;9768;5486;
20:15;0;703;4007;58604;1286;9651;5485;
20:30;0;656;3967;58305;1254;8715;5480;
20:45;0;608;3915;58154;1253;8035;5486;
21:00;0;562;3890;58022;1213;7794;5491;
21:15;0;533;3883;58732;1210;8041;5483;
21:30;0;492;3674;58181;1195;7321;5480;
21:45;0;475;3565;58246;1184;6224;5477;
22:00;0;465;3380;57381;1152;6081;5481;
22:15;0;488;3422;57550;1124;6231;5480;
22:30;0;484;3392;57516;1108;6156;5488;
22:45;0;479;3487;58389;1083;7048;5487;
23:00;0;463;3401;57856;1059;6604;5487;
23:15;0;481;2680;58145;1018;5621;5434;
23:30;0;480;2001;58029;989;5698;5429;
23:45;0;478;1716;58518;971;5954;5429;
00:00;0;476;1712;58294;976;5722;5420;
00:15;0;494;1390;58685;939;5621;5398;
00:30;0;485;1092;57881;901;4906;5388;
00:45;0;451;953;57340;900;4127;5380;
01:00;0;440;867;57026;879;3383;5378;
01:15;0;466;878;57764;861;3334;5379;
01:30;0;448;870;57178;833;3120;5381;
01:45;0;453;737;57785;807;3025;5370;
02:00;0;443;730;57446;791;2625;5372;
02:15;0;456;554;58247;767;2615;5374;
02:30;0;447;550;57564;751;2553;5374;
02:45;0;438;551;56536;728;2440;5375;
03:00;0;438;546;56212;700;2429;5382;
03:15;0;448;549;56985;686;2853;5386;
03:30;0;446;549;56181;691;2811;5390;
03:45;0;444;541;56091;686;2685;5392;
04:00;0;437;543;55609;676;2643;5392;
04:15;0;441;543;56218;677;2803;5391;
04:30;0;456;543;56185;682;2785;5386;
04:45;0;457;529;56321;677;2808;5385;
05:00;0;453;573;56126;703;2794;5382;
05:15;0;452;704;55859;675;2735;5391;
05:30;0;453;674;56459;674;2800;5387;
05:45;0;482;1153;57002;672;2881;5379;
06:00;0;496;1337;56862;652;3358;5380;
06:15;0;495;1715;56965;641;4822;5431;
06:30;0;543;2298;57918;645;4992;5432;
06:45;0;572;2818;58260;629;5816;5437;
07:00;0;578;3291;58374;599;7223;5492;
07:15;0;629;3491;58517;609;8032;5475;
07:30;0;658;3688;58738;623;9316;5481;
07:45;0;726;3803;58820;601;10104;5482;21
08:00;0;778;3908;58853;600;11171;5486;26
08:15;0;817;3886;58865;587;11777;5491;30
08:30;0;843;3892;58746;581;11527;5490;34
08:45;0;846;4042;58894;583;10777;5492;38
09:00;0;835;4046;58887;566;10812;5447;41
09:15;0;837;4069;58971;574;11113;5527;43
09:30;0;838;4023;58950;592;10916;5522;45
09:45;0;830;4060;58922;583;10981;5522;47
10:00;0;822;4063;58936;556;10545;5519;48
10:15;0;843;4080;58977;565;10519;5662;49
10:30;0;831;4040;58895;538;10229;5660;50
10:45;0;851;4019;58805;540;10190;5652;50
11:00;0;863;3977;58707;532;9868;5642;49
11:15;0;877;4041;58859;526;10092;5813;49
11:30;0;882;4067;58756;532;9898;5816;48
11:45;0;868;4105;58734;532;9807;5814;46
12:00;0;870;4074;58694;525;9766;5816;45
12:15;0;858;4017;58572;504;9541;5918;43
12:30;0;841;4024;58341;495;9317;5925;41
12:45;0;832;4012;58324;490;10261;5930;39
13:00;0;813;4006;58255;479;9730;5927;37
13:15;0;833;4040;58481;486;9939;5890;35
13:30;0;814;3991;58108;509;9581;5891;33
13:45;0;803;3980;58073;527;9255;5887;31
14:00;0;788;3986;58030;524;9028;5892;29
14:15;0;842;4046;58566;546;9075;5728;27
14:30;0;794;4017;58337;570;8832;5726;25
14:45;0;750;4011;58297;557;8318;5727;23
15:00;0;658;3974;58058;554;7861;5724;21
15:15;0;661;3994;58410;576;8001;5535;19
15:30;0;659;3988;58347;562;7906;5536;17
15:45;0;673;4026;58555;560;7521;5525;15
16:00;0;675;4011;58448;580;7540;5519;
16:15;0;672;3989;58480;591;7814;5406;
16:30;0;680;3960;58201;600;8236;5444;
16:45;0;698;4020;58054;600;8327;5440;
17:00;0;740;4080;58499;604;9189;5438;
17:15;0;781;4046;58167;615;10633;5408;
17:30;0;832;4076;58499;620;11446;5403;
17:45;0;855;4082;58646;662;13038;5404;
18:00;0;854;4071;58564;666;13798;5404;
18:15;0;812;3919;58096;670;12716;5422;
18:30;0;818;4031;58475;697;13386;5414;
18:45;0;856;4074;58595;704;13676;5414;
19:00;0;888;4073;58748;706;14230;5422;
19:15;0;890;4088;58776;717;12690;5434;
19:30;0;893;4042;58775;729;12239;5437;
19:45;0;896;3992;58756;717;11330;5439;
20:00;0;887;4020;58835;714;10624;5439;
20:15;0;849;4018;58610;719;9842;5446;
20:30;0;770;3974;58494;710;8481;5449;
20:45;0;774;4032;58675;710;7752;5461;
21:00;0;754;3786;58241;706;7303;5462;
21:15;0;778;3757;58602;701;6725;5457;
21:30;0;773;3686;58246;701;5879;5460;
21:45;0;764;3360;58059;701;5265;5460;
22:00;0;733;3063;57404;698;5446;5461;
22:15;0;730;2372;57511;697;5598;5465;
22:30;0;730;1873;57612;694;6162;5468;
22:45;0;765;1846;58297;680;7590;5466;
23:00;0;743;1830;57617;680;7261;5467;
23:15;0;723;1566;57948;684;5736;5425;
23:30;0;683;1422;57609;674;5332;5427;
23:45;0;726;1211;58437;675;5382;5428;
00:00;0;695;1142;57787;680;5529;5418;
00:15;0;703;1049;58255;687;6196;5413;
00:30;0;637;1026;57268;694;5673;5415;
00:45;0;618;1035;57152;707;4268;5409;
01:00;0;628;1000;57065;705;3848;5413;
01:15;0;580;1013;57708;705;3088;5430;
01:30;0;505;959;57471;698;3065;5434;
01:45;0;478;771;58129;689;3042;5418;
02:00;0;464;752;57694;699;2943;5412;
02:15;0;482;748;58313;713;3004;5421;
02:30;0;475;747;57810;716;2946;5417;
02:45;0;455;727;56971;717;2760;5418;
03:00;0;454;727;56636;727;2755;5428;
03:15;0;484;725;57406;761;2803;5428;
03:30;0;541;724;57027;762;2357;5425;
03:45;0;547;718;56885;754;2123;5424;
04:00;0;578;721;56482;743;2102;5432;
04:15;0;583;741;56903;736;1764;5435;
04:30;0;609;726;57001;735;1754;5426;
04:45;0;680;715;57155;740;1775;5412;
05:00;0;714;729;56602;726;1772;5416;
05:15;0;724;1044;55621;742;1733;5399;
05:30;0;770;1003;56803;750;1782;5396;
05:45;0;789;1232;56888;747;2289;5394;
06:00;0;786;1327;56969;736;2534;5387;
06:15;0;784;1561;57519;746;4150;5412;
06:30;0;820;1784;58343;722;4924;5416;
06:45;0;876;2071;58701;730;5798;5418;
07:00;0;858;2564;58233;732;7530;5460;
07:15;0;991;2876;58845;751;8431;5493;
07:30;0;1060;3260;58663;760;9667;5497;
07:45;0;1170;3256;58724;762;10295;5495;21
08:00;0;1222;3377;58708;782;11182;5502;24
08:15;6;1279;3649;58882;794;11399;5520;26
08:30;0;1289;3627;58702;806;11653;5512;28
08:45;0;1310;3577;58862;819;11291;5516;31
09:00;0;1335;3666;58924;827;10873;5518;32
09:15;0;1349;3631;58989;804;10351;5598;34
09:30;0;1340;3627;58987;792;10200;5591;35
09:45;0;1325;3528;58993;788;10044;5592;36
10:00;0;1298;3565;58968;764;9662;5591;37
10:15;0;1323;3507;58795;737;9782;5732;38
10:30;0;1292;3505;58726;722;9762;5731;38
10:45;0;1268;3375;58618;667;9556;5725;38
11:00;0;1226;3328;58563;653;8995;5726;37
11:15;0;1264;3499;58795;632;9112;5911;37
11:30;0;1250;3495;58765;602;9134;5904;36
11:45;0;1226;3444;58735;599;8952;5907;35
12:00;0;1215;3388;58642;601;8892;5903;34
12:15;0;1219;3474;58640;609;8578;6001;33
12:30;0;1169;3421;58616;630;8440;6001;32
12:45;0;1248;3551;58751;625;8929;5999;30
13:00;0;1135;3424;58617;632;8390;5998;28
13:15;0;1257;3576;58781;621;8880;5956;27
13:30;0;1163;3517;58590;611;8480;5962;25
13:45;0;1113;3547;58725;605;8449;5960;23
14:00;0;1011;3452;58517;604;8472;5955;21
14:15;0;1046;3572;58885;725;9206;5791;19
14:30;0;997;3523;58648;682;8921;5772;18
14:45;0;977;3520;58545;642;8477;5767;16
15:00;0;897;3483;58445;633;7873;5755;14
15:15;0;952;3521;58527;620;8075;5559;12
15:30;0;930;3556;58557;610;7899;5552;10
15:45;0;961;3515;58511;584;7901;5551;8
16:00;0;859;3506;58238;575;7657;5548;6
16:15;0;820;3586;58343;560;7901;5424;4
16:30;0;846;3618;58450;563;8112;5433;2
16:45;0;840;3464;58167;563;8416;5430;
17:00;0;861;3449;58249;570;8865;5427;
17:15;0;862;3358;58468;564;9629;5402;
17:30;0;938;3557;58877;558;10439;5398;
17:45;0;1082;3586;58867;572;12353;5405;
18:00;0;1246;3619;58955;567;12902;5456;
18:15;0;1247;3483;58702;583;12174;5469;
18:30;0;1299;3585;58928;598;12928;5472;
18:45;0;1328;3589;58881;625;13773;5477;
19:00;0;1346;3699;58905;628;14726;5498;
19:15;9;1362;3653;58880;643;13364;5514;
19:30;0;1335;3649;58879;651;13323;5497;
19:45;0;1346;3641;58877;663;12081;5501;
20:00;0;1314;3623;58898;666;12010;5490;
20:15;0;1339;3572;58935;657;11910;5448;
20:30;0;1336;3587;58888;662;10893;5453;
20:45;0;1298;3577;58726;661;10185;5454;
21:00;0;1206;3598;58638;655;9399;5454;
21:15;0;1164;3281;58628;650;9029;5407;
21:30;0;1194;3155;58471;644;8554;5408;
21:45;0;1152;2852;58399;652;7788;5441;
22:00;0;1139;2545;57920;661;7515;5441;
22:15;0;1136;2412;57986;656;7442;5468;
22:30;0;798;2437;58109;654;7681;5455;
22:45;0;803;2266;58657;645;9837;5451;
23:00;0;793;2088;58323;665;9285;5431;
23:15;0;794;2006;58093;686;8106;5439;
23:30;0;759;1929;57901;711;7442;5412;
23:45;0;756;1775;58290;706;7760;5417;
00:00;0;748;1689;57604;699;7502;5419;
00:15;0;765;1457;58140;697;6794;5424;
00:30;0;758;1178;57352;692;6393;5415;
00:45;0;725;812;57322;665;5331;5407;
01:00;0;654;629;58019;647;4608;5418;
01:15;0;566;625;58485;650;4728;5421;
01:30;0;505;635;58017;647;4690;5421;
01:45;0;470;617;58027;645;5024;5419;
02:00;0;462;619;57777;640;4862;5429;
02:15;0;475;427;58328;640;4845;5410;
02:30;0;476;316;58110;630;4417;5406;
02:45;0;475;292;57944;627;4001;5391;
03:00;0;473;304;57643;631;3492;5403;
03:15;0;483;291;58340;643;2939;5402;
03:30;0;474;292;57743;643;2486;5401;
03:45;0;469;290;57842;636;2262;5408;
04:00;0;464;292;57645;630;2286;5410;
04:15;0;470;296;57790;639;2328;5414;
04:30;0;485;297;57733;662;2737;5404;
04:45;0;498;296;57599;662;3098;5405;
05:00;0;480;308;57257;639;3249;5404;
05:15;0;492;318;57286;638;4081;5408;
05:30;0;519;326;57708;642;4488;5412;
05:45;0;556;729;57663;630;5068;5407;
06:00;0;619;781;57410;628;5168;5391;
06:15;0;716;1295;57960;627;6891;5414;
06:30;0;765;1372;58066;638;7405;5421;
06:45;0;804;2005;58592;661;8331;5419;
07:00;0;796;2651;58591;674;9475;5477;
07:15;0;799;3135;59071;684;9545;5484;
07:30;0;316;3449;59155;719;10836;5487;
07:45;0;306;3478;59149;723;11728;5491;37
08:00;0;317;3584;59150;767;12842;5491;42
08:15;0;313;3524;59163;781;14292;5487;46
08:30;0;305;3529;59144;801;14301;5505;50
08:45;0;298;3514;59148;803;13973;5508;53
09:00;0;289;3512;59159;835;13125;5510;57
09:15;0;286;3486;59135;847;12262;5586;59
09:30;0;289;3498;59139;854;12462;5586;61
09:45;0;290;3530;59088;870;12343;5590;63
10:00;0;291;3508;59099;874;12223;5592;64
10:15;0;306;3572;59096;859;13294;5736;64
10:30;0;320;3515;59085;863;13299;5736;65
10:45;0;326;3535;59062;829;12804;5730;64
11:00;0;326;3474;59082;816;12631;5733;64
11:15;0;325;3574;59125;843;12883;5907;63
11:30;0;329;3552;59070;882;12815;5904;62
11:45;0;335;3553;59102;877;12742;5903;60
12:00;0;328;3501;59108;909;12521;5906;58
12:15;0;330;3475;59103;833;12282;6002;56
12:30;0;330;3478;59130;861;11531;6000;54
12:45;0;336;3486;59120;886;12101;6000;51
13:00;0;337;3471;59128;925;11280;6003;48
13:15;0;344;3535;59094;970;11392;5973;45
13:30;0;344;3483;59024;1018;10526;5967;42
13:45;0;414;3474;59019;1068;10301;5943;39
14:00;0;432;3400;58944;1107;9670;5945;36
14:15;0;493;3466;58946;1098;9449;5778;33
14:30;0;553;3430;58796;1109;9173;5776;30
14:45;0;591;3462;58694;1057;8217;5767;26
15:00;0;653;3473;58345;1059;8088;5771;23
15:15;0;720;3447;58314;1105;8037;5576;20
15:30;0;807;3428;58382;1104;7735;5567;17
15:45;0;865;3400;58557;1146;7427;5573;13
16:00;0;930;3407;58478;1186;7600;5574;10
16:15;0;1035;3537;58872;1209;7745;5441;7
16:30;0;1115;3501;58746;1235;7771;5435;3
16:45;0;1184;3472;58549;1224;8086;5444;
17:00;0;1221;3572;58515;1218;8784;5447;
17:15;0;1199;3551;58619;1193;10002;5423;
17:30;0;1304;3624;59085;1217;10832;5429;
17:45;0;1311;3588;59083;1228;12418;5428;
18:00;0;1325;3587;59071;1222;13567;5410;
18:15;0;1208;3590;59122;1226;13109;5437;
18:30;0;1285;3671;59145;1232;13826;5443;
18:45;0;1347;3714;59144;1241;14538;5439;
19:00;0;1313;3679;59130;1212;14994;5439;
19:15;0;1330;3693;59130;1182;15091;5454;
19:30;0;1282;3662;59134;1177;14286;5454;
19:45;0;1243;3631;59144;1179;13194;5463;
20:00;0;1220;3616;59134;1178;12294;5454;
20:15;0;1279;3593;59131;1183;11714;5467;
20:30;0;1177;3500;59137;1161;10347;5469;
20:45;0;1221;3548;59039;1108;9651;5468;
21:00;0;1167;3505;59009;1101;8668;5459;
21:15;0;1270;2715;59014;1096;9195;5457;
21:30;0;1219;2196;58894;1062;8805;5460;
21:45;0;1223;1914;58798;1044;8108;5452;
22:00;0;1127;1632;58483;1040;7712;5450;
22:15;0;1054;1655;58492;1011;7469;5447;
22:30;0;1000;1624;58239;986;7628;5446;
22:45;0;1080;1724;58820;948;9038;5441;
23:00;0;1074;1727;58646;934;8790;5442;
23:15;0;1087;1725;58672;915;8322;5433;
23:30;0;995;1683;57914;933;7952;5441;
23:45;0;1078;1661;58582;911;8174;5439;
00:00;0;1038;1639;58133;911;7695;5442;
00:15;0;1054;1538;58449;884;6921;5430;
00:30;0;943;1337;57366;864;6524;5425;
00:45;0;986;1081;57741;824;4881;5428;
01:00;0;983;1080;57475;784;4727;5405;
01:15;0;1018;1078;57820;770;4251;5397;
01:30;0;980;1036;57306;758;4241;5391;
01:45;0;1027;884;57852;742;4326;5408;
02:00;0;982;806;57393;732;4188;5409;
02:15;0;1081;611;58277;721;4187;5405;
02:30;0;1028;513;57751;690;3919;5413;
02:45;0;993;503;57516;677;3318;5405;
03:00;0;933;481;56972;669;3289;5406;
03:15;0;876;504;56826;683;3172;5405;
03:30;0;805;482;56591;665;3019;5401;
03:45;0;737;492;56509;648;2815;5404;
04:00;0;690;474;56305;658;2743;5409;
04:15;0;688;485;56833;673;2777;5403;
04:30;0;693;500;56599;689;2951;5394;
04:45;0;730;570;56875;692;2866;5382;
05:00;0;691;644;56273;665;2839;5389;
05:15;0;710;685;56779;693;2841;5384;
05:30;0;771;795;57486;690;2830;5379;
05:45;0;825;1123;57559;686;3341;5394;
06:00;0;806;1289;57066;696;3496;5393;
06:15;0;933;1601;57739;695;3989;5430;
06:30;0;1059;1687;58360;703;4397;5427;
06:45;0;1165;2259;58143;729;6232;5416;
07:00;0;1258;3341;58212;734;6509;5475;
07:15;0;1337;3670;58028;736;7754;5504;
07:30;0;1500;3982;58491;754;8815;5502;
07:45;0;1494;3988;58371;763;9386;5506;32
08:00;0;1625;3992;58718;777;10464;5502;38
